5.566355779263000743e-03,4.757476667675905949e-03,4.469443274973277681e-03,4.562334086646522777e-03,5.078725213412924565e-03,6.301234032688573378e-03,9.283573771222564802e-03,2.069629802726021331e-02,5.564775050801890749e-02,1.269323361356290703e-02,7.429315867440325002e-03
6.067310725936935802e-03,5.185634975349355698e-03,4.871679460776864867e-03,4.972930160580376659e-03,5.535794904849985869e-03,6.868325768108216565e-03,1.011906693549929383e-02,2.255890136878912697e-02,6.065587736762833443e-02,1.383558570533738319e-02,8.097931507867405301e-03
6.469413333989766646e-03,5.529305745182355909e-03,5.194543264076378203e-03,5.302504213658972877e-03,5.902672038630248606e-03,7.323514537740024970e-03,1.078969406992826181e-02,2.405396128659091637e-02,6.467576156096491169e-02,1.475251996952010175e-02,8.634610693462302367e-03
6.671398846896708403e-03,5.701939583724055689e-03,5.356725278324716254e-03,5.468056942785138805e-03,6.086962974715602083e-03,7.552166467029356942e-03,1.112656571165400281e-02,2.480496473266687388e-02,6.669504309348156523e-02,1.521311742386080232e-02,8.904197158205126930e-03
6.628088070646899650e-03,5.664922544993854919e-03,5.321949373707808920e-03,5.432558272085711258e-03,6.047446360960599676e-03,7.503137740136951728e-03,1.105433195543202747e-02,2.464393069736551395e-02,6.626205832451650957e-02,1.511435374027272210e-02,8.846391036932400170e-03
3.286056014832011707e-02,2.808540351926482395e-02,2.638502018033237612e-02,2.693339405819077798e-02,2.998187000081433545e-02,3.719885831070976479e-02,5.480487528970277855e-02,1.221790293581246911e-01,3.285122843746031140e-01,7.493354416709374632e-02,4.385840406256122370e-02
5.897831704274773129e-03,5.040783923208243429e-03,4.735598171032751047e-03,4.834020621168422759e-03,5.381162787430024928e-03,6.676471883542865401e-03,9.836409652589512762e-03,2.192876048653433219e-02,5.896156843593270552e-02,1.344911439450757057e-02,7.871730877730994183e-03
5.396214598670991992e-03,4.612059678720034119e-03,4.332830312103378052e-03,4.422881824064057478e-03,4.923488944302771564e-03,6.108630570024181812e-03,8.999812138983204549e-03,2.006369516824785953e-02,5.394682186741801833e-02,1.230525234930612485e-02,7.202231465579671081e-03
5.010996861406180961e-03,4.282820142174516634e-03,4.023524027436459899e-03,4.107147062723188850e-03,4.572017512636655616e-03,5.672555835978019580e-03,8.357345609049172605e-03,1.863141498135779603e-02,5.009573843246476615e-02,1.142682148266868994e-02,6.688088216141216923e-03
4.901964007808071871e-03,4.189631478428728142e-03,3.935977314004820635e-03,4.017780819482294832e-03,4.472536285669083921e-03,5.549128309061179820e-03,8.175500506076037455e-03,1.822601932892101498e-02,4.900571952695231132e-02,1.117818852833424824e-02,6.542564009383388876e-03
5.120458227038337390e-03,4.376375048410835293e-03,4.111414809825252731e-03,4.196864525889118513e-03,4.671889712613807623e-03,5.796468447700689822e-03,8.539905384823956100e-03,1.903840388674433656e-02,5.119004124143303192e-02,1.167643159397431345e-02,6.834184350274899455e-03
