8.120324539210684728e-03,6.939312270809075249e-03,6.519246004732385733e-03,6.655498905924078952e-03,7.410692397429751409e-03,9.199774724266456677e-03,1.357700674717329109e-02,3.062106233885312362e-02,8.985009109218115853e-02,1.858139966602843224e-02,1.084425533641470742e-02
8.129324096522316453e-03,6.947002941075128279e-03,6.526471125817671221e-03,6.662875032771281743e-03,7.418905486774638770e-03,9.209970609847824632e-03,1.359205381207227899e-02,3.065499891418726336e-02,8.994966975314948321e-02,1.860199297734473414e-02,1.085627375968471579e-02
8.136613920535133368e-03,6.953232540025207874e-03,6.532323620486023275e-03,6.668849845170314941e-03,7.425558255777740639e-03,9.218229484031155094e-03,1.360424223992737734e-02,3.068248822874055856e-02,9.003033048886605050e-02,1.861867397732462279e-02,1.086600892637296784e-02
8.139788138238897991e-03,6.955945102528880188e-03,6.534871979973885282e-03,6.671451465629330349e-03,7.428455079776834051e-03,9.221825656531392953e-03,1.360954946317620776e-02,3.069445793730537012e-02,9.006545269961738209e-02,1.862593740719103302e-02,1.087024792286954596e-02
8.137991065033626722e-03,6.954409393939266562e-03,6.533429234396701153e-03,6.669978566523608425e-03,7.426815052130703206e-03,9.219789694967004887e-03,1.360654479570060603e-02,3.068768132506753676e-02,9.004556837228350208e-02,1.862182523959270836e-02,1.086784802855477253e-02
6.088771385338581643e-02,5.203226273089067710e-02,4.888252721418388791e-02,4.990417697946060438e-02,5.556675918201955944e-02,6.898163345835861548e-02,1.018029387637909428e-01,2.296024589376820246e-01,6.737128066377872093e-01,1.393268138973304260e-01,8.131225700258140621e-02
8.123769623465846093e-03,6.942256305290755297e-03,6.522011824208898481e-03,6.658322531307613729e-03,7.413836417052992005e-03,9.203677770123906005e-03,1.358276685342904577e-02,3.063405346245054103e-02,8.988821039796056345e-02,1.858928290851685761e-02,1.084885606057773254e-02
8.115695428868871866e-03,6.935356413867259200e-03,6.515529612738941989e-03,6.651704840961948986e-03,7.406467823319272913e-03,9.194530257482836505e-03,1.356926697494607176e-02,3.060360635225243750e-02,8.979887072729532405e-02,1.857080706607212514e-02,1.083807340929044023e-02
8.110163756446674491e-03,6.930629262614691928e-03,6.511088616179800705e-03,6.647171027125357845e-03,7.401419561693049938e-03,9.188263249324795517e-03,1.356001813846966289e-02,3.058274687979421064e-02,8.973766365747623541e-02,1.855814917098408054e-02,1.083068615920031348e-02
8.108966243108898034e-03,6.929605914476344615e-03,6.510127215683326335e-03,6.646189533261246188e-03,7.400326698600435786e-03,9.186906548261436142e-03,1.355801592210630763e-02,3.057823115749822365e-02,8.972441336409538171e-02,1.855540895120234846e-02,1.082908694474263300e-02
8.112699614936172421e-03,6.932796308260156734e-03,6.513124481279308417e-03,6.649249442011440775e-03,7.403733812452095199e-03,9.191136204306239385e-03,1.356425803893853040e-02,3.059230938933601984e-02,8.976572252571210497e-02,1.856395187010796005e-02,1.083407266140528138e-02
