1.402770261742919671e-03,1.526243498376230303e-03,1.836353509250392493e-03,2.564174158104001906e-03,4.891167191712192212e-03,3.821520041257785855e-02,4.891167191339901472e-03,2.564174155363945027e-03,1.836353516282809026e-03,1.526243499768276503e-03,1.402770266874518159e-03
1.265955965126341291e-03,1.377386671003455465e-03,1.657251185399239790e-03,2.314086390056146157e-03,4.414124287953622924e-03,3.448801435289357981e-02,4.414124287617539333e-03,2.314086387583236260e-03,1.657251191745804124e-03,1.377386672259679756e-03,1.265955969757456010e-03
1.267701684957765404e-03,1.379286050834459222e-03,1.659536491002042494e-03,2.317277454053611081e-03,4.420211248732865313e-03,3.453557241356931817e-02,4.420211248396319417e-03,2.317277451577285947e-03,1.659536497357366530e-03,1.379286052092483289e-03,1.267701689595208611e-03
1.339944483065124391e-03,1.457887732038362595e-03,1.754108866422686300e-03,2.449332660146864068e-03,4.672106811090250174e-03,3.650365876621795153e-02,4.672106810734495685e-03,2.449332657529397494e-03,1.754108873140124755e-03,1.457887733368037030e-03,1.339944487966886547e-03
1.452934446510241451e-03,1.580823184687363573e-03,1.902022977194235426e-03,2.655871073665196525e-03,5.066079236417404125e-03,3.958180649676755480e-02,5.066079236031342282e-03,2.655871070827060115e-03,1.902022984478166914e-03,1.580823186129136056e-03,1.452934451825320557e-03
1.642479832769144733e-03,1.787052544771962261e-03,2.150155080298882943e-03,3.002347894915481392e-03,5.726984446553823500e-03,4.474552797042142399e-02,5.726984446117703610e-03,3.002347891707037898e-03,2.150155088533011166e-03,1.787052546401816933e-03,1.642479838777667405e-03
2.138184518338192251e-03,2.326389650852597399e-03,2.799077476019983923e-03,3.908464298615067951e-03,7.455403248233169466e-03,5.824984469362834427e-02,7.455403247665310339e-03,3.908464294438302247e-03,2.799077486739237966e-03,2.326389652974355897e-03,2.138184526160045226e-03
4.471800228722265687e-03,4.865412542068634286e-03,5.853992108784850622e-03,8.174164294334882244e-03,1.559223428321194517e-02,1.218237558966398931e-01,1.559223428202479583e-02,8.174164285599430646e-03,5.853992131202976137e-03,4.865412546506074284e-03,4.471800245080889344e-03
1.360906964592920217e-02,1.480695352084386400e-02,1.781550656119907164e-02,2.487650733240794054e-02,4.745198610012815038e-02,3.707473262954305016e-01,4.745198609651512384e-02,2.487650730582327205e-02,1.781550662942447266e-02,1.480695353434859085e-02,1.360906969571388028e-02
2.952182149271686401e-03,3.212036164603378381e-03,3.864674207610927816e-03,5.396399812306659945e-03,1.029364313336350763e-02,8.042530952194558436e-02,1.029364313257983415e-02,5.396399806539627260e-03,3.864674222410933221e-03,3.212036167532905228e-03,2.952182160071325362e-03
1.803832173424765005e-03,1.962607279278078421e-03,2.361379929491509624e-03,3.297289635229204430e-03,6.289586389611803545e-03,4.914119574536406770e-02,6.289586389132918384e-03,3.297289631705458465e-03,2.361379938534645222e-03,1.962607281068082764e-03,1.803832180023485924e-03
