5.657509375705339688e-04,6.156200111354999567e-04,7.409517340164874580e-04,1.035681622547933878e-03,1.986636147035906845e-03,5.894839745035944378e-02,1.986636147958088013e-03,1.035681623917737238e-03,7.409517358073747749e-04,6.156200121034894257e-04,5.657509341489103073e-04
4.730708440447464985e-04,5.147704739638345487e-04,6.195706253935272809e-04,8.660185017885260695e-04,1.661189715254724787e-03,4.929159862584896884e-02,1.661189716026077170e-03,8.660185029340382486e-04,6.195706268910317668e-04,5.147704747733356694e-04,4.730708411836204489e-04
4.514940805575501435e-04,4.912917901541773678e-04,5.913120061698286245e-04,8.265193937294001633e-04,1.585422844299820989e-03,4.704340857388956965e-02,1.585422845035942222e-03,8.265193948225629415e-04,5.913120075990105926e-04,4.912917909267604287e-04,4.514940778269953205e-04
4.787743270089203293e-04,5.209767000834221494e-04,6.270403533455765803e-04,8.764594787242971884e-04,1.681217513121708142e-03,4.988587281665631673e-02,1.681217513902341296e-03,8.764594798835515215e-04,6.270403548611162272e-04,5.209767009026630919e-04,4.787743241133299863e-04
5.571550400582147081e-04,6.062664136938086465e-04,7.296938734559118818e-04,1.019945699738663896e-03,1.956451626639819138e-03,5.805274823557307617e-02,1.956451627548213591e-03,1.019945701087800628e-03,7.296938752195479940e-04,6.062664146471569409e-04,5.571550366886043448e-04
7.341376999120859115e-04,7.988495095308454893e-04,9.614842250065981774e-04,1.343935774076698234e-03,2.577926777832951176e-03,7.649344975643580791e-02,2.577926779029722591e-03,1.343935775854183294e-03,9.614842273304999905e-04,7.988495107869623361e-04,7.341376954721015070e-04
1.077409563977083226e-03,1.172379652822631976e-03,1.411059941151666898e-03,1.972340143456245958e-03,3.783326978034748291e-03,1.122606485936524373e-01,3.783326979791002721e-03,1.972340146064970393e-03,1.411059944562197436e-03,1.172379654666122614e-03,1.077409557461047468e-03
2.420527533423475972e-03,2.633889028056648519e-03,3.170112418772819476e-03,4.431094527218943854e-03,8.499689834265706373e-03,2.522067744023633318e-01,8.499689838211766865e-03,4.431094533079626453e-03,3.170112426435000696e-03,2.633889032198328140e-03,2.420527518784321066e-03
7.032843086394863046e-03,7.652764938848087214e-03,9.210762075458968010e-03,1.287454576764830542e-02,2.469585000046265258e-02,7.327868182473928904e-01,2.469585001192742268e-02,1.287454578467663036e-02,9.210762097721203467e-03,7.652764950881606361e-03,7.032843043860740120e-03
1.376211787767173339e-03,1.497520304160995450e-03,1.802394733800847908e-03,2.519336977937441154e-03,4.832571900447375432e-03,1.433943349515905408e-01,4.832571902691037286e-03,2.519336981269677984e-03,1.802394738157202378e-03,1.497520306515778268e-03,1.376211779443990485e-03
7.589450359470058076e-04,8.258435301711845563e-04,9.939738550376569885e-04,1.389348870776237026e-03,2.665037814166712656e-03,7.907824919230126148e-02,2.665037815403959506e-03,1.389348872613880128e-03,9.939738574400878903e-04,8.258435314697593023e-04,7.589450313569763877e-04
