1.00000,-1.00391,4.99992,-0.98810,0.99982
-0.00000,0.00000,-0.00000,0.00000,-0.00000
-3.23995,0.64544,-0.64796,0.65553,-3.23975
5.49937,-2.49597,9.45327,-2.48016,5.49882
0.21993,-1.73324,10.12124,-1.69419,0.21966
