0.00000,-0.00000,-0.00000,-0.00000,0.00000
3.80824,-0.75865,0.76161,-0.77050,3.80801
0.49354,-0.49547,2.46767,-0.48767,0.49345
-6.27777,2.44206,-8.36239,2.43358,-6.27720
-5.07762,1.05102,-1.25109,1.06590,-5.07730
