6.512223158014458432e-03,9.253826535103374523e-03,4.864549531899019230e-02,2.593621416345068265e-02,1.881496465938530330e-02,3.960289703735320188e-02,2.792618626328595421e-02,1.638804429483065386e-02,5.460357720167199891e-02,1.303675518553231057e-02,7.785810353681067719e-03
7.833924231950568917e-03,1.053573466730481877e-02,5.251829656983674627e-02,2.880117320981747872e-02,2.296640616393032241e-02,6.954418446077310911e-02,3.203258948677072809e-02,1.803411503748699948e-02,5.960012025467905511e-02,1.482992530047904517e-02,9.216013956785099395e-03
1.469264772544902169e-02,1.281799181697663124e-02,4.362110632289954021e-02,4.771015283880473273e-02,5.957236420291544404e-02,3.580814262439978579e-01,5.153170778141146630e-02,2.667307835053204373e-03,7.586354488454763456e-02,2.557849061100679958e-02,1.791245913882559895e-02
9.272454198980543266e-03,1.642655280851261154e-02,6.852565779682644187e-02,1.985736276654809229e-02,5.047565450281495635e-03,1.392452317046120880e-01,3.248537017373046010e-02,3.738306471002960513e-02,5.433916159338635088e-02,7.472884772353046920e-03,6.353949339828608191e-03
6.674243613396332701e-03,1.338502728940511866e-02,6.464462542592365468e-02,2.406864014564347523e-02,7.141386976295269889e-03,8.164942414979819985e-02,2.768732036793010443e-02,3.301169353298617076e-02,5.778831252023294840e-02,8.499983854677586534e-03,4.653364662101931552e-03
2.616470259233605669e-02,5.293743389727609966e-02,3.008554305881551150e-01,1.435045468031168614e-01,8.445314669283160436e-02,1.347611758874469601e-01,4.981783803114882975e-02,1.354707631340628660e-01,3.056201708505927317e-01,5.651910735325990642e-02,2.772222201495355004e-02
1.563428891269200540e-03,6.849375210321926102e-03,5.291032410683926129e-02,2.857102268679468163e-02,1.716714825050641435e-02,7.318147862085058741e-02,6.495515001219467899e-02,2.472794093638335661e-02,5.876909778732522516e-02,1.102577317727442691e-02,4.287308605354692680e-03
6.596039439368264583e-03,1.361890113398215880e-03,4.123247241271622843e-02,3.522653844900470316e-02,2.931407035900654087e-02,8.574394798695657294e-02,1.401725522944051172e-01,2.214461664657121562e-02,6.496103254680783701e-02,1.817970246351132552e-02,1.074031668441327754e-02
2.340207751921993817e-02,2.924435995591360624e-02,7.083853207017135056e-02,1.501530189894803753e-02,3.438774066772041366e-02,7.849740831729719315e-02,2.987740906622337045e-01,8.157033108475848782e-02,1.069118283499721593e-02,2.032932086614566008e-02,2.158184669282805709e-02
3.730752422453694362e-03,8.558942854948282247e-03,4.649366962874793008e-02,2.029838676383339743e-02,1.044517773510419273e-02,3.229335004878950560e-02,2.111088075136961437e-02,2.390034069926305973e-02,4.382060360588613951e-02,6.582483282003184777e-03,2.750884099938451493e-03
4.625962261165387016e-03,7.706096810821377874e-03,4.531914304282301520e-02,2.373221414419181274e-02,1.570697148419147177e-02,3.238269366067307586e-02,1.499686349448006890e-02,1.655133021011587907e-02,4.982409577768682346e-02,1.075908597576609622e-02,5.785554725277701656e-03
