7.500000000000000000e-01 7.500000000000000000e-01 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
-5.000000000000000278e-02 -5.000000000000000278e-02 0.000000000000000000e+00
