-3.35239 0.57069 0.94857 -1.11293 7.33595 -3.14295 -0.64030 0.27008 -3.88175
58.84546 17.94918 -13.57896 -1.62661 -1.16922 0.69228 14.40834 -63.37456 26.01225
-10.77574 9.58825 5.56126 -6.38267 -33.07676 37.45726 -5.08454 4.19101 -12.13436
17.88378 -23.39947 -7.03627 25.98669 30.23821 -55.06551 6.95888 -1.04439 25.16530
50.91060 -27.90680 2.04010 -14.07731 12.60505 0.28540 -1.15035 -27.85470 51.30406
-43.30609 17.44583 12.19364 -38.43077 5.44809 35.42455 -13.42121 26.38833 -38.50461
26.86592 9.83354 -14.39710 0.54598 56.30943 -52.92947 13.49105 -31.81020 8.70287
-36.72328 -7.86764 1.58774 -13.18985 64.89170 -45.12865 -3.70010 35.17639 -19.77583
10.74769 6.77779 3.68572 -59.90079 78.60792 -10.83805 -5.25023 -18.49315 0.82971
