2.18200 0.14577 1.76293 3.21301 -3.19077 -1.39155 -1.88840 -0.49418 0.96452
90.40928 -70.26935 7.30636 -0.56349 -2.68806 -1.56345 -4.88551 -34.63590 104.68713
5.96510 1.89775 2.93274 -36.90097 44.14251 -3.30550 -3.91030 -8.79236 2.10962
-25.25832 4.88258 -1.04772 52.85818 -81.58224 21.59249 2.31963 23.79859 -18.01334
-9.77362 -21.73501 5.41820 0.89984 15.07195 -14.15883 -5.55797 21.56540 7.42780
-7.37901 22.90019 -7.73768 -32.19345 74.96044 -35.76980 5.52654 -11.19677 -21.14615
50.97146 -35.48648 -4.22140 52.83621 -57.83299 -3.85552 6.69807 -18.21264 56.95567
-45.59710 38.47200 -13.77180 46.20713 -29.26584 -17.07060 13.40148 17.07937 -55.10387
28.49378 -20.88238 -8.75134 15.81652 46.57033 -61.25851 8.17118 -11.66795 30.44138
