 (-3.352394146259840113e+00+2.182002174917966109e+00j)  (5.706867969765911930e-01+1.457728532702042834e-01j)  (9.485651364394453999e-01+1.762933367218045388e+00j)  (-1.112931651947832057e+00+3.213011326469309203e+00j)  (7.335946618521558271e+00-3.190772445902455345e+00j)  (-3.142952361831564012e+00-1.391551043876332550e+00j)  (-6.403025941140784161e-01-1.888398444040707114e+00j)  (2.700817038455798347e-01-4.941779982405156701e-01j)  (-3.881752225532510092e+00+9.645233178643999317e-01j)
 (5.884546102212625840e+01+9.040927757389280828e+01j)  (1.794917627444281649e+01-7.026935438655473831e+01j)  (-1.357895844687586617e+01+7.306359772598735702e+00j)  (-1.626612281684083783e+00-5.634854883141263704e-01j)  (-1.169220338467323650e+00-2.688062830717871776e+00j)  (6.922805538217122745e-01-1.563454049721427097e+00j)  (1.440833974503143011e+01-4.885513462308479049e+00j)  (-6.337455645734138443e+01-3.463590456946497653e+01j)  (2.601225274749651106e+01+1.046871333829647455e+02j)
 (-1.077573675618145366e+01+5.965104228888101545e+00j)  (9.588249538818754303e+00+1.897752758785481664e+00j)  (5.561259005189805649e+00+2.932743444959044155e+00j)  (-6.382672979991755646e+00-3.690097252237661962e+01j)  (-3.307675620192431865e+01+4.414250722762064072e+01j)  (3.745725787247259575e+01-3.305501817558524458e+00j)  (-5.084537137169674814e+00-3.910295788246137771e+00j)  (4.191009442511326455e+00-8.792360008581942665e+00j)  (-1.213435531901079401e+01+2.109619269726118684e+00j)
 (1.788377655995990523e+01-2.525831866826450067e+01j)  (-2.339946997673135343e+01+4.882578584847211189e+00j)  (-7.036272353289054315e+00-1.047721967555278688e+00j)  (2.598668730354741996e+01+5.285817850267788742e+01j)  (3.023821218481781159e+01-8.158223684824602628e+01j)  (-5.506550974640396845e+01+2.159248502159015359e+01j)  (6.958877492928809971e+00+2.319626868422282939e+00j)  (-1.044390006433629114e+00+2.379858813689794417e+01j)  (2.516529549386353537e+01-1.801333647847632236e+01j)
 (5.091060338786718376e+01-9.773622290796513568e+00j)  (-2.790679832983048669e+01-2.173500669598256252e+01j)  (2.040098337751359736e+00+5.418198004321493677e+00j)  (-1.407731433834560697e+01+8.998362381262954290e-01j)  (1.260504589388888519e+01+1.507194887688320506e+01j)  (2.854040015717671519e-01-1.415883124487525535e+01j)  (-1.150349800107977050e+00-5.557971147417985591e+00j)  (-2.785469585586754704e+01+2.156540067344771927e+01j)  (5.130406209072374679e+01+7.427796004352678949e+00j)
 (-4.330608987521922160e+01-7.379009245283830509e+00j)  (1.744582962485932143e+01+2.290018599339455108e+01j)  (1.219364055615262998e+01-7.737683785417258875e+00j)  (-3.843076930450089890e+01-3.219344593551608824e+01j)  (5.448091773494084578e+00+7.496044039998025710e+01j)  (3.542454775950967871e+01-3.576979725605303884e+01j)  (-1.342121206691338031e+01+5.526538346509967781e+00j)  (2.638832790032814302e+01-1.119677359789205795e+01j)  (-3.850461368529236239e+01-2.114615192321234005e+01j)
 (2.686592095505583444e+01+5.097145606142164809e+01j)  (9.833536353826428211e+00-3.548648052023857247e+01j)  (-1.439710159788697474e+01-4.221403720573334795e+00j)  (5.459802955117990519e-01+5.283620901102544565e+01j)  (5.630943469141695346e+01-5.783298930872273758e+01j)  (-5.292946711658949255e+01-3.855517263717853638e+00j)  (1.349105491899606690e+01+6.698074111772028161e+00j)  (-3.181019911777597642e+01-1.821263961212303428e+01j)  (8.702871051797353985e+00+5.695566843975420568e+01j)
 (-3.672328362159530002e+01-4.559709907366345760e+01j)  (-7.867641339629130925e+00+3.847200227193406619e+01j)  (1.587740651554081950e+00-1.377179539465203106e+01j)  (-1.318985097874706547e+01+4.620713295743033200e+01j)  (6.489170262109939813e+01-2.926583935379100865e+01j)  (-4.512865039446081994e+01-1.707060189977516629e+01j)  (-3.700100419247982053e+00+1.340148260756895837e+01j)  (3.517638588310614978e+01+1.707937422486796919e+01j)  (-1.977582649120762781e+01-5.510386783082676487e+01j)
 (1.074768796569628648e+01+2.849377879229137989e+01j)  (6.777794379937937208e+00-2.088238232739878697e+01j)  (3.685721057827761271e+00-8.751339062941863034e+00j)  (-5.990078771195516794e+01+1.581651911326354565e+01j)  (7.860792051596487795e+01+4.657033374180736018e+01j)  (-1.083804829584608775e+01-6.125850982795639510e+01j)  (-5.250233169880635486e+00+8.171181859445606932e+00j)  (-1.849315187542479322e+01-1.166794891716737759e+01j)  (8.297063510685243060e-01+3.044137591090536432e+01j)
