0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000
107.87319,72.52555,15.41983,-1.72145,2.93134,-1.70987,15.21409,72.22174,107.87045
-0.87883,0.53426,-3.50774,-18.10893,-27.28644,-18.18694,-3.55961,0.53901,-0.87876
-11.41346,-10.52177,5.69983,41.85600,62.75136,42.03691,5.84547,-10.49681,-11.41330
19.58070,14.15226,0.77074,-13.00740,-18.84878,-13.06216,0.69532,14.10021,19.58024
-29.80813,-17.87015,-14.40426,-46.85101,-70.91276,-47.04886,-14.48508,-17.78603,-29.80726
57.37505,36.81621,10.67814,17.80939,30.57432,17.90288,10.62572,36.64781,57.37352
-58.24802,-39.22232,-7.92363,2.66042,0.95477,2.66107,-7.80756,-39.05815,-58.24654
29.74376,21.91017,-7.39233,-51.42460,-74.05884,-51.62610,-7.59607,21.82342,29.74311
