3.99996,0.58901,-2.00193,3.40030,7.99982,3.43723,-1.99400,0.56317,3.99979
0.00002,-0.00001,-0.00005,-0.00005,-0.00004,-0.00005,-0.00005,-0.00001,0.00002
12.28522,9.75964,-5.21770,-32.77936,-47.93832,-32.91212,-5.33593,9.72521,12.28498
-28.76708,-21.46316,4.25661,41.44117,60.26838,41.60942,4.43138,-21.38412,-28.76645
-48.00010,-32.41779,-5.73802,5.45783,5.54747,5.47118,-5.63302,-32.28211,-47.99889
32.26984,22.57062,1.03628,-17.84167,-24.90241,-17.91039,0.92411,22.48041,32.26906
5.28872,0.74515,10.53917,49.74725,74.70353,49.95879,10.67552,0.72613,5.28845
5.90455,1.89846,11.37538,47.97909,71.17943,48.17592,11.50359,1.88265,5.90429
6.53582,1.39881,5.96020,34.55108,53.50972,34.71043,6.05251,1.36972,6.53552
