0.000000000000000000e+00,8.908435929590307296e+02
3.750000000000000000e+08,2.584890967399662145e+02
7.500000000000000000e+08,7.220533740655028510e+01
1.125000000000000000e+09,3.749163973070956501e+01
1.500000000000000000e+09,9.155647123115638664e+00
