-2.034580274753266090e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.289855213754130372e-07,0.000000000000000000e+00,0.000000000000000000e+00
3.392870848516780851e-05,0.000000000000000000e+00,0.000000000000000000e+00
6.151494096893402989e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.919093192716428439e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.594739150126036053e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.872105155583326937e-05,0.000000000000000000e+00,0.000000000000000000e+00
-8.107786605668532056e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.060749058517035833e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.265143021416478541e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.074095756959043178e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.872409935407459983e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.048978671064532067e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.254224077777534682e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.197034889493016676e-05,0.000000000000000000e+00,0.000000000000000000e+00
7.279209957545024330e-06,0.000000000000000000e+00,0.000000000000000000e+00
3.768460350113561494e-05,0.000000000000000000e+00,0.000000000000000000e+00
-6.256759049544779367e-06,0.000000000000000000e+00,0.000000000000000000e+00
-3.875615980472416269e-06,0.000000000000000000e+00,0.000000000000000000e+00
-3.419825904354974026e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.595363773763103617e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.999407907209157019e-06,0.000000000000000000e+00,0.000000000000000000e+00
-2.914762904187817753e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.266295948579724432e-05,0.000000000000000000e+00,0.000000000000000000e+00
4.052058590693401809e-05,0.000000000000000000e+00,0.000000000000000000e+00
5.264267233920282089e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.099490966550695192e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.875475694585899684e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.795765251085707783e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.591684895086347858e-05,0.000000000000000000e+00,0.000000000000000000e+00
-8.861665226114298693e-07,0.000000000000000000e+00,0.000000000000000000e+00
4.582321779809158360e-06,0.000000000000000000e+00,0.000000000000000000e+00
6.813777031230267278e-07,0.000000000000000000e+00,0.000000000000000000e+00
8.601360824547492993e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.883296374227319938e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.586956733383088135e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.140959748402720301e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.052038516184059878e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.001845955718634346e-05,0.000000000000000000e+00,0.000000000000000000e+00
4.687307052768672827e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.808988908811309459e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.583795004278991885e-05,0.000000000000000000e+00,0.000000000000000000e+00
-7.929178848291705935e-09,0.000000000000000000e+00,0.000000000000000000e+00
9.555388821996241215e-06,0.000000000000000000e+00,0.000000000000000000e+00
-4.615846466836018004e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.294037339413420185e-05,0.000000000000000000e+00,0.000000000000000000e+00
6.039496637233868258e-06,0.000000000000000000e+00,0.000000000000000000e+00
2.458827017511086945e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.799659614548657260e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.597994085168924707e-07,0.000000000000000000e+00,0.000000000000000000e+00
4.594350282101219366e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.854421160310889887e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.508011962549648005e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.214916690912988382e-05,0.000000000000000000e+00,0.000000000000000000e+00
5.683068770961981100e-06,0.000000000000000000e+00,0.000000000000000000e+00
-2.019324821740316899e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.663216711976604174e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.049996974008861339e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.047857484407877038e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.913977772464319128e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.448513593419998586e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.178992713828531744e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.103252962223593502e-05,0.000000000000000000e+00,0.000000000000000000e+00
-7.692987401770571505e-06,0.000000000000000000e+00,0.000000000000000000e+00
5.249944782636316418e-05,0.000000000000000000e+00,0.000000000000000000e+00
-6.272105228960816114e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.464559115969256693e-06,0.000000000000000000e+00,0.000000000000000000e+00
-6.884752235558233020e-07,0.000000000000000000e+00,0.000000000000000000e+00
-2.511595382284046268e-05,0.000000000000000000e+00,0.000000000000000000e+00
7.018821144307704958e-05,0.000000000000000000e+00,0.000000000000000000e+00
5.671538737108390624e-06,0.000000000000000000e+00,0.000000000000000000e+00
-1.961385779070484739e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.752570419711921780e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.724400339635954388e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.727546389494833017e-05,0.000000000000000000e+00,0.000000000000000000e+00
-4.420712824159125109e-06,0.000000000000000000e+00,0.000000000000000000e+00
-1.265120074880940759e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.746070165162291530e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.884607749251339848e-06,0.000000000000000000e+00,0.000000000000000000e+00
-2.421252003704570124e-05,0.000000000000000000e+00,0.000000000000000000e+00
-4.602912782759272458e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.975077696328744850e-06,0.000000000000000000e+00,0.000000000000000000e+00
2.435726495072815001e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.276777517316246892e-05,0.000000000000000000e+00,0.000000000000000000e+00
-6.284016022552361395e-06,0.000000000000000000e+00,0.000000000000000000e+00
-9.521883989983173687e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.658420228050462515e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.038008293657676573e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.295229246142543850e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.056633264540862955e-05,0.000000000000000000e+00,0.000000000000000000e+00
-4.382599112760297128e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.189217351572695756e-05,0.000000000000000000e+00,0.000000000000000000e+00
9.755851034606051323e-06,0.000000000000000000e+00,0.000000000000000000e+00
-1.520576425305968108e-05,0.000000000000000000e+00,0.000000000000000000e+00
6.480688751294903005e-06,0.000000000000000000e+00,0.000000000000000000e+00
-5.394502247660740054e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.921615226495665890e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.283626748599270896e-05,0.000000000000000000e+00,0.000000000000000000e+00
4.954604199404911025e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.812367416288846538e-05,0.000000000000000000e+00,0.000000000000000000e+00
