-1.282244161072097009e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.117906392939115490e-05,0.000000000000000000e+00,0.000000000000000000e+00
3.468201456155487172e-06,0.000000000000000000e+00,0.000000000000000000e+00
2.305672884736162375e-06,0.000000000000000000e+00,0.000000000000000000e+00
-8.890430481202359102e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.520632154740758455e-05,0.000000000000000000e+00,0.000000000000000000e+00
-4.119414045704630870e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.212035808605139863e-05,0.000000000000000000e+00,0.000000000000000000e+00
-6.236346227283155478e-06,0.000000000000000000e+00,0.000000000000000000e+00
1.977901752488802289e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.230917060956856179e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.841070333269914395e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.003867600458419934e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.952968790782782377e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.295270487065481803e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.946948672597522682e-05,0.000000000000000000e+00,0.000000000000000000e+00
-4.707923933699182918e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.830583801358834386e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.721198412050729871e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.548797738631658419e-05,0.000000000000000000e+00,0.000000000000000000e+00
4.450666757175643649e-05,0.000000000000000000e+00,0.000000000000000000e+00
1.135058865094035430e-05,0.000000000000000000e+00,0.000000000000000000e+00
7.893877769598216240e-06,0.000000000000000000e+00,0.000000000000000000e+00
-4.366882051359214506e-05,0.000000000000000000e+00,0.000000000000000000e+00
-2.606800067870937594e-05,0.000000000000000000e+00,0.000000000000000000e+00
-3.997682250328489343e-05,0.000000000000000000e+00,0.000000000000000000e+00
-9.353294055628510323e-06,0.000000000000000000e+00,0.000000000000000000e+00
-1.343480004753002955e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.221264226115889198e-05,0.000000000000000000e+00,0.000000000000000000e+00
-1.420361508529020051e-05,0.000000000000000000e+00,0.000000000000000000e+00
2.315075024381871150e-07,0.000000000000000000e+00,0.000000000000000000e+00
1.791388599911826216e-05,0.000000000000000000e+00,0.000000000000000000e+00
