1.003299574132061802e-03,1.091736114353449505e-03,1.313995025432370279e-03,1.836650564093078022e-03,3.522890929396671911e-03,9.931215604216415971e-02,3.522890932898587683e-03,1.836650565488284455e-03,1.313995022876266730e-03,1.091736119793987932e-03,1.003299574519818035e-03
1.003478118887023412e-03,1.091930397060335203e-03,1.314228860795146284e-03,1.836977409965897872e-03,3.523517854508783492e-03,9.932982939220205698e-02,3.523517858011395755e-03,1.836977411361448648e-03,1.314228858238583250e-03,1.091930402501821440e-03,1.003478119274901726e-03
1.005210119009539074e-03,1.093815065540805790e-03,1.316497215734900453e-03,1.840148027281055237e-03,3.529599435403004901e-03,9.950127236982395096e-02,3.529599438911607164e-03,1.840148028678938348e-03,1.316497213173936209e-03,1.093815070991647391e-03,1.005210119398047743e-03
1.007958675565689315e-03,1.096805895530195748e-03,1.320096927859797445e-03,1.845179563304113601e-03,3.539250456105184732e-03,9.977333974095424496e-02,3.539250459623332311e-03,1.845179564705897021e-03,1.320096925291757697e-03,1.096805900995973969e-03,1.007958675955271562e-03
1.010853081884119202e-03,1.099955431310897921e-03,1.323887655576638485e-03,1.850478093408857274e-03,3.549413599824233646e-03,1.000598441304353658e-01,3.549413603352841173e-03,1.850478094814645303e-03,1.323887653001292299e-03,1.099955436792360644e-03,1.010853082274810804e-03
7.522546255747477630e-03,8.185626338373615252e-03,9.852080688052091903e-03,1.377085088069274904e-02,2.641395516714494310e-02,7.446233476491757042e-01,2.641395519340278969e-02,1.377085089115444826e-02,9.852080668886882553e-03,8.185626379165410541e-03,7.522546258655044178e-03
1.013606611719430114e-03,1.102951672952733487e-03,1.327493881074301744e-03,1.855518733568195999e-03,3.559082083227376250e-03,1.003324037843163902e-01,3.559082086765391617e-03,1.855518734977816466e-03,1.327493878491931879e-03,1.102951678449060405e-03,1.013606612111216977e-03
1.012582510537496762e-03,1.101837301658309268e-03,1.326152642731019378e-03,1.853644003365948791e-03,3.555486151506102432e-03,1.002310325697707144e-01,3.555486155040446256e-03,1.853644004774204681e-03,1.326152640151298653e-03,1.101837307149104370e-03,1.012582510928900902e-03
1.010228606580961409e-03,1.099275911196859320e-03,1.323069796720693393e-03,1.849334922468118605e-03,3.547220876496285074e-03,9.999803010164884376e-02,3.547220880022575011e-03,1.849334923873146175e-03,1.323069794146916481e-03,1.099275916674949741e-03,1.010228606971386731e-03
1.007300633616441685e-03,1.096089850014788335e-03,1.319235107651649730e-03,1.843974944914683351e-03,3.536939870041143526e-03,9.970820309938926984e-02,3.536939873557323928e-03,1.843974946315451958e-03,1.319235105085354246e-03,1.096089855476952693e-03,1.007300634005802538e-03
1.004722494185899010e-03,1.093284458687199040e-03,1.315858586347365671e-03,1.839255376241782014e-03,3.527887235864094265e-03,9.945300456046179960e-02,3.527887239371007774e-03,1.839255377639147961e-03,1.315858583787617251e-03,1.093284464135447663e-03,1.004722494574215993e-03
