-1.000000000000000021e-02
-8.571428571428571855e-03
-7.142857142857142634e-03
-5.714285714285714281e-03
-4.285714285714285927e-03
-2.857142857142857140e-03
-1.428571428571428570e-03
0.000000000000000000e+00
1.428571428571428570e-03
2.857142857142857140e-03
4.285714285714285927e-03
5.714285714285714281e-03
7.142857142857142634e-03
8.571428571428571855e-03
1.000000000000000021e-02
